Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/ATARI2600/Atari 2600 Manuals/Commando.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCommando.pdf,494953,6f43a38fa20d61407570b8e1d6019ff0,,,Commando.pdf
docs/ATARI2600/Atari 2600 Manuals/Communist Mutants from Space.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCommunist%20Mutants%20from%20Space.pdf,779801,ae4b3ff27cdfaa0d98b5ebf8aa309d95,,,Communist Mutants from Space.pdf
docs/ATARI2600/Atari 2600 Manuals/Condor Attack.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCondor%20Attack.pdf,648165,138bcd5da89b26cf3816b5c90e5012e3,,,Condor Attack.pdf
docs/ATARI2600/Atari 2600 Manuals/Confrontation.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FConfrontation.pdf,528600,9e900c9d9c667c76df5277fde33cef07,,,Confrontation.pdf
docs/ATARI2600/Atari 2600 Manuals/Congo Bongo.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCongo%20Bongo.pdf,957901,ea307404bd2cc137f7abf2dc1b9c66fd,,,Congo Bongo.pdf
docs/ATARI2600/Atari 2600 Manuals/Cookie Monster Munch.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCookie%20Monster%20Munch.pdf,2734594,b21b7ae1a9149eef108d3723a0ac1671,,,Cookie Monster Munch.pdf
docs/ATARI2600/Atari 2600 Manuals/Cosmic Ark.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCosmic%20Ark.pdf,490990,9e526e21d4dfec19c4f03b1641f81293,,,Cosmic Ark.pdf
docs/ATARI2600/Atari 2600 Manuals/Cosmic Commuter.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCosmic%20Commuter.pdf,572887,9393ab0edb1a87164adf5ba7e8256a8b,,,Cosmic Commuter.pdf
docs/ATARI2600/Atari 2600 Manuals/Cosmic Creeps.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCosmic%20Creeps.pdf,615748,b0fd60a6700076ee0ba0f0fc43064a90,,,Cosmic Creeps.pdf
docs/ATARI2600/Atari 2600 Manuals/Cosmic Swarm.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCosmic%20Swarm.pdf,631619,fb26f20945712ee6cd28d6a525463b0c,,,Cosmic Swarm.pdf
